2010-01-23H02M31S34,38.425558,22.014520,10.437012
2010-01-23H03M31S33,38.287110,22.106913,2.990723
2010-01-23H03M42S10,38.432226,21.974396,5.187988
2010-01-23H04M57S48,38.404787,21.944880,8.911133
2010-01-23H05M29S33,38.429961,21.961295,5.004883
2010-01-23H05M31S24,38.400561,21.977991,9.094238
2010-01-23H05M57S30,38.426032,21.958227,7.995605
2010-01-23H06M03S47,38.417703,22.008379,7.019043
2010-01-23H06M11S33,38.410538,21.917816,8.361816
2010-01-23H06M33S26,38.420831,22.012444,17.761230
2010-01-23H06M47S21,38.430793,21.956279,7.629395
2010-01-23H07M35S34,38.404285,22.005177,5.493164
2010-01-23H08M41S28,38.416138,22.006347,5.065918
2010-01-23H09M09S40,38.429390,21.934141,7.629395
2010-01-23H11M26S55,38.426897,21.949190,8.422852
2010-01-23H12M29S24,38.427951,21.916026,3.601074
2010-01-23H12M52S57,38.438635,21.964427,5.920410
2010-01-23H13M27S13,38.406769,21.992146,5.310059
2010-01-23H13M49S18,38.416258,21.992275,7.141113
2010-01-23H14M17S26,38.387549,22.020018,7.995605
2010-01-23H14M44S40,38.424318,21.974290,9.094238
2010-01-23H15M40S50,38.438734,21.952362,8.850098
2010-01-23H16M30S11,38.432456,21.946246,9.216309
2010-01-23H17M23S55,38.389866,21.931623,3.601074
2010-01-23H17M43S55,36.563325,26.959787,4.028320
2010-01-23H18M05S18,38.242396,21.763267,18.615723
2010-01-23H18M27S11,38.291548,22.139092,9.216309
2010-01-23H19M23S20,38.416275,21.990265,8.117676
2010-01-23H19M25S55,38.143252,21.680112,3.112793
2010-01-23H20M11S70,38.419421,21.992319,7.385254
2010-01-23H20M25S80,38.340067,22.023369,8.117676
2010-01-23H20M44S47,38.438766,21.948340,5.920410
2010-01-23H20M56S38,38.408047,21.932862,8.178711
2010-01-23H21M28S44,38.424081,22.002436,8.117676
2010-01-23H22M29S50,38.412072,21.923867,4.455566
